ID;Session;Period;Session_type;Final_payoff;Lottery;Lottery_payoff;Game_payoff;Period_paid;Currency;Risk_order;ShowUp_fee;EG_q1;EG_q2;EG_q3;EG_q_env1;EG_q_env2;EG_q_ultimatum;Role;Payoff;w;T;a;Good_state;Partner_lottery;Group;Survey_payoff;Survey_strategy;Survey_risk;Survey_genre;Survey_age;Survey_BACplus;Survey_field;Survey_lot;Survey_lot_comment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;2;1;alpha_25;5;4;2;0;9;0,8;NA;5;0;0;1;1;0;0;Manufacturer;0;0,3;0;1;0;1;6;0;Des propositions équilibrées qui ne mettaient pas à risque et quelques tentatives de prise de risque pour l'autre participant.;5;f;19;0;inge-info-phy;1;Le choix de la loterie de la personne pouvait indiquer si celle-ci était prête à prendre des risques afin d'avoir une plus grosse somme.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;2;1;alpha_25;13;6;12;1;9;0,8;NA;5;1;0;1;1;1;0;Manufacturer;1;0,3;0,01;1;0;3;1;0;faire en sorte que mon offre soit gagnante gagnante en faisans prendre un petit risque au récepteur  ;6;m;19;1;inge-info-phy;1;Si le receveur a pris une loterie risquée alors je peux d'avantage lui proposer une offre risquée;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;2;1;alpha_25;5;5;1;0;9;0,8;NA;5;0;0;1;1;0;0;Manufacturer;0;-0,55;0,25;0;NA;1;5;0;Risque;10;m;19;0;sh-arts-langues;1;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;2;1;alpha_25;6;3;6;0;9;0,8;NA;5;0;0;1;1;0;0;Manufacturer;0;0,35;0;1;0;1;11;0;Eviter de lui proposer une proposition avec une perte trop élever tout en assurant un gain personnel le plus optimal .;7;f;21;1;droit-iep-gestion-comm;1;pour voir qui si il était prêt ou non à prendre des risques , en fonction , on peut faire varier plus ou moins l'environnement B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;2;1;alpha_25;5;6;0;0;9;0,8;NA;5;1;0;1;0;0;0;Manufacturer;12;0,4;0;1;1;2;2;0;Ne pas gagner trop de mon côté et ne pas le faire perdre trop non plus, donc j'ai opter pour le l'option B à chaque fois avec une valeur pas trop élevée.;10;m;21;4;bio-chim-sante-staps;1;Si le receveur choisissait une option de loterie moins risqué, j'étais davantage prudent car il aurai refusé une offre plus risqué et inversement s'il choisissait un option de loterie risqué je prenais plus de risque.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;2;1;alpha_25;5;3;3;0;9;0,8;NA;5;1;0;1;1;0;0;Manufacturer;1;0,3;0,01;1;0;2;9;0;Pour le système A, j'ai d'abord mis moit-moit afin de ne pas dévaloriser l'autre. Puis pour le système B (75%), j'ai fait varier de quelques UE (de 1 à 3), avec l'autre toujours en perte. Afin que l'autre accepte l'offre, dans le système A il gagnait plus. Or ayant reçu quelques réponses négatives (donc zéro gain), j'ai abandonné cette stratégie au profil de moit-moit (10 pour moi, 12 pour l'autre) et rien dans le système B. Ainsi j'avais moins de chance de gagner, mais la somme était bien plus importante (10 fois plus).;4;f;22;4;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;2;1;alpha_25;5;2;3,5;-1;9;0,8;NA;5;0;0;1;1;0;0;Retailer;-1;0,3;0,01;1;0;3;9;0;Cela dépendait surtout de l'environnement B car le pourcentage est plus élevé même si l'environnement A m'aidait à choisir. Si l'environnement B était risqué il faudrait que l'environnement A soit plutôt attirant.;3;f;21;4;bio-chim-sante-staps;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;2;1;alpha_25;5;6;0;0;9;0,8;NA;5;0;0;1;1;0;0;Manufacturer;3;0,2;0,03;1;0;1;4;0;J'ai fait en sorte que le receveur ait un gain à la clé. Si il avait des chances de perdre de l'argent avec l'environnement B alors je compensais avec un gain plus important dans l'environnement A.;7;f;19;1;droit-iep-gestion-comm;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;1;control;9;6;0;15;5;0,6;1;5;0;1;0;;1;0;Manufacturer;12;0,2;0,04;1;1;1;2;0;Offre qui arrange le groupe ( maximiser le total) en essayant d'avoir un petit supplément pour moi. ;10;m;20;3;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;1;control;9;4;2;12;5;0,6;1;5;0;1;1;;1;0;Manufacturer;11;0,3;0,01;1;1;2;9;0;j'ai essayé de faire des offres qui me favorisait moi ainsi que l'autre pour avoir plus généralement des acceptions du receveur . Je n'ai pas trop essayer de jouer la stratégie  ;6;m;18;3;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;1;control;9,5;5;1;14;5;0,6;1;5;0;1;1;;1;0;Manufacturer;0;0,4;0,03;0;NA;3;4;0;L'objectif est de gagner plus que l'autre joueur mais en souhaitant avoir un gain systématique (>0€). En faisant des offres en dessous de 10 je n'ai eu que des refus. J'ai donc systématiquement proposé 10 en étant toujours supérieure. J'ai essayé de retenter 9 pour l'autre joueur mais ayant eu de nouveau un refus, j'ai conservé ma stratégie du 14 pour moi et 10 pour l'autre.;3;f;23;5;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;1;control;9;3;3;10;5;0,6;1;5;0;1;1;;1;0;Retailer;12;0,15;0,06;1;1;3;11;0;Accepter si tous les deux gagnant ou si je perds peu. Refuser si je perds trop comparé à l'autre;4;f;20;3;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;1;control;11;1;4;12;5;0,6;1;5;0;1;1;;1;0;Retailer;6;0,5;0;1;1;3;13;0;si l'offre est décente de mon côté, j'accepte  si en revanche elle est vraiment trop déséquilibrée (en dessous de 4UME pour moi), je refuse;5;f;19;1;eco;1;le choix de la loterie indique juste si la personne est prête à prendre des risques, mais en tant que receveur, ce choix n'aide qu'à anticiper la décision;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;4;1;control;6;3;6;0;5;0,6;1;5;0;1;1;;1;0;Manufacturer;10;0,05;0,08;1;1;2;12;0;J'ai commencé par être équitable entre les deux gains, comme ça on gagne tous les deux, mais quand j'ai essayer d'être un peu risquée et prendre plus, les offres ont été refusé ce que je ne comprend pas car même si tu ne gagne que 1UME, n'est-ce pas mieux d'accepter que de repartir avec 0 ? Si j'étais receveur au lieu d'offreur j'aurai immédiatement accepté toutes les offres qui sont au dessus de 0 pour mes gains.;4;f;20;2;eco;1;"Ceux qui ont été plutôt du côté ""safe"" comme par exemple 4euros, 4euros plutôt qu'un choix extrême, je me suis dis qu'ils seront plus favorable envers un choix équitable de gains.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;4;1;control;9;2;3,5;9;5;0,6;1;5;0;1;1;;1;0;Retailer;11;0,3;0,01;1;1;4;9;0;"Cela ne me dérange pas si l'offreur, dans sa proposition, propose de gagner plus de gains que moi.  Cependant, si dans sa proposition mes gains sont trop bas (5 ou moins de 5 UME), je la refuse, cela va l'inciter à faire des choix plus équitables et ""respectueux"" à l'avenir, quitte à ce que je gagne rien.";3;m;21;3;droit-iep-gestion-comm;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;4;1;control;9;1;4;8;5;0,6;1;5;0;1;1;;1;0;Retailer;12;-0,15;0,21;1;1;3;10;0;Selon moi il valait mieux accepter la proposition tant que le gain>0;6;f;19;2;eco;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;4;1;control;11;2;5;10;5;0,6;1;5;0;1;1;;1;0;Retailer;11;0,2;0,05;1;1;4;8;0;J'ai préféré toujours accepté car lors de la lotterie je ne voudrais pas prendre le risque que soit tiré au sort le round où j'ai refusé. Je préfère gagner moins que l'offreur mais gagner quelque chose à coup sûr quand même, plutôt que prendre le risque qu'on ne gagne rien tous les deux juste pour lui signifier que je ne suis pas d'accord.;2;f;21;5;droit-iep-gestion-comm;0;Etant receveur, cela m'aidait juste à prévoir si la personne allait faire une offre risquée ou non.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;4;1;control;8,5;6;0;14;5;0,6;1;5;0;1;1;;1;0;Manufacturer;12;0,1;0,08;1;1;3;1;0;se baser sur son choix de la première phase.;9;m;22;5;inge-info-phy;1;Essayer de savoir si cette personne tend à minimiser ou à maximaliser le risque et proposer une offre correspondante ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;4;1;control;10;1;4;10;5;0,6;1;5;0;1;1;;1;0;Retailer;8;0,3;0,04;1;1;4;5;0;J'ai accepter toutes les offres pour ne pas gagner 0, j'ai préféré les offres équitables;3;f;21;5;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;4;1;control;12;3;6;10;5;0,6;1;5;0;1;1;;1;0;Retailer;10;0,35;0;1;1;4;7;0;Accepter les offres car sinon nous sommes tous les deux perdants, une offre non acceptée car grosse différence entre nos deux gains.;1;f;18;0;droit-iep-gestion-comm;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;4;1;control;11,5;4;2;16;5;0,6;1;5;0;1;0;;1;0;Manufacturer;14;0,3;0,04;1;1;1;6;0;Une offre gagnant-gagnant avec plus de gains pour l'offreur tout en gardant un gain receveur qui soit assez bon pour ne pas le faire refuser.;8;m;18;0;shs;1;Plus d'écart en fonction de la prudence de la personne vis-à-vis de son choix sur la loterie.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;4;1;control;10,5;4;2;14;5;0,6;1;5;0;1;1;;1;0;Manufacturer;11;0,35;0;1;1;3;7;0;"En tant qu'offreur et ayant un peu le ""pouvoir"", je me suis permise de toujours gagner un peu plus que l'autre. Cependant je voulais quand même que l'autre personne gagne une somme pas mal aussi";5;f;22;4;inge-info-phy;1;Enfait, dans mes choix je n'ai pas eu besoin de le prendre en compte au final. Si j'étais tombée sur quelqu'un ayant choisi la loterie 4, 5 ou 6, j'aurais eu tendance à mettre des gains égaux pour les 2 car pour moi ces personnes auraient plus facilement refusé l'offre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;4;1;control;10;4;2;13;5;0,6;1;5;0;1;1;;1;0;Manufacturer;13;0,2;0,05;1;1;2;8;0;je voulais savoir jusqu'a ou les offreurs pourrait accepter mes offres et j'ai préféré ensuite pas prendre de risque et faire une offre équilibrée;7;m;21;4;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;4;1;control;13;3;6;12;5;0,6;1;5;0;1;1;;1;0;Manufacturer;12;-0,15;0,21;1;1;1;10;0;L'équité est, pour moi, la base d'une vie saine.;0;f;21;4;inge-info-phy;1;Les choix étaient soit 1 soit 3 (comme le mien) donc en étant équitable j'ai cru répondre bien en accord avec les choix de la loterie.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;4;1;control;5;1;4;0;5;0,6;1;5;0;1;1;;1;0;Retailer;11;0,25;0,03;1;1;5;3;0;refuser est inutile. J'ai été surpris que la plupart des offrants offraient une somme élevée et assez équitable. J'ai joué au syndiqué en refusant l'offre assez basse (2/3 contre 1/3);3;m;18;0;droit-iep-gestion-comm;0;Non mais je l'aurais fait si j'étais offrant. J'aurai proposé moins à ceux qui sont moins tentés par le risque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;4;1;control;11;1;4;12;5;0,6;1;5;0;1;1;;1;0;Retailer;12;0,2;0,04;1;1;6;2;0;NA;0;NA;0;0;NA;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;4;1;control;6;3;6;0;5;0,6;1;5;0;1;1;;1;0;Manufacturer;12;0,5;0;1;1;1;13;0;si un jouer a choisi la  lotterie 1, il acceptera la proposition moins bénéfique pour lui, sinon il sera offensé par la proposition trop injuste;3;f;21;5;inge-info-phy;1;si un jouer a choisi la  lotterie 1, il acceptera la proposition moins bénéfique pour lui, sinon il sera offensé par la proposition trop injuste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;4;1;control;13;3;6;12;5;0,6;1;5;0;1;1;;1;0;Manufacturer;12;0,15;0,06;1;1;3;11;0;NA;0;Na;0;0;NA;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;4;1;control;13;3;6;12;5;0,6;1;5;0;1;1;;1;0;Retailer;12;0,1;0,08;1;1;6;1;0;Refuser les offres ou l'offreur a une grosse marge pour les pousser à faire des offres équitable;3;m;21;3;eco;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;4;1;control;10,5;4;2;14;5;0,6;1;5;0;1;1;;1;0;Manufacturer;14;0,3;0,04;1;1;1;5;0;maximiser mon profit mais en donnant quand meme un peu aux autres, je changeais de proposition selon le choix de lautre participant dans la lotterie du debut;7;f;21;2;eco;1;si il avait plus risque, mon offre etait plus pareil pour le deux,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;4;1;control;10;1;4;10;5;0,6;1;5;0;1;1;;1;0;Retailer;8;0,3;0,04;1;1;4;6;0;"Essayer de refuser le moins possible tant que le bénéfice est positif et que l'écart entre l'offreur et le receveur est ""raisonnable"" (3-4 UME d'écart)";2;m;18;0;shs;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;4;1;control;9;5;1;13;5;0,6;1;5;0;1;1;;0;0;Manufacturer;12;0,25;0,03;1;1;1;3;0;NA;0;NA;0;0;NA;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;4;1;control;10,5;2;3,5;12;5;0,6;1;5;0;1;1;;1;0;Retailer;14;0,05;0,08;1;1;3;12;0;tant qu'on était gagnant tous les deux et sans grande difference de gain j'ai accepté;4;m;22;2;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;4;1;control;5;3;3;0;5;0,6;1;5;1;0;1;;1;0;Retailer;0;0,4;0,03;0;NA;5;4;0;Si il me proposait une proposition au dessous de 12 UME je n'acceptais pas.;7;m;20;3;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;1;control;10,5;1;4;11;10;0,6;1;5;0;1;1;;1;0;Retailer;11;0,35;-0,01;1;1;4;7;0;Je mettais en priorité l'équité des gains. Dès 5 gains de différence je préférais refuser.;7;f;19;3;shs;1;Je supposais que le plus souvent les personnes ayant choisi des loteries avec une différence importante entre les conditions A ou B ne serait pas équitable par la suite, trop attiré par l'importance de ses propres gains .;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;1;control;18,5;6;12;11;10;0,6;1;5;0;1;1;;1;0;Manufacturer;11;0,35;0;1;1;1;3;0;ne prendre aucun risques, car j'ai pris les risques maximum lors de la lotterie à 50/50 qui elle, est chhoisie mar l'ordinateur. aussi, je sais que l'humain n'es pas du genre à laisser tout les gains à l'autre (surtout l'etudiant ??) mais l'ordinateur lui ne prend rien en compte, juste le hasard, c'est pourquoi j'ai preferé prendre des risques à la lotterie.   Pour finir, mème si j'avais su que je pouvais gagner maximum 6€ a la deuxième partie, j'aurais quand mème pris le risque à la première partir (lotterie ordinateur).;5;m;20;2;eco;0;Non, car dans tout les cas mon offre etait egale. pourquoi refuser quand on gagne (a difference de 0.60 le mème gain que l'autre ?  à part pour faire le débile car c'est juste une étude ?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;1;control;12;2;5;12;10;0,6;1;5;0;1;1;;1;0;Retailer;9;0;0,16;1;1;4;6;0;Je n'acceptais pas s'il me proposait en dessous de 10 unités monétaires.;3;f;22;4;eco;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;1;control;10;1;4;10;10;0,6;1;5;0;1;1;;1;0;Retailer;12;0,05;0,1;1;1;6;2;0;Toujours accepter si pour les deux joueurs les gains étaient positifs.;3;f;19;2;bio-chim-sante-staps;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;1;control;9;6;0;15;10;0,6;1;5;0;1;1;;1;0;Manufacturer;15;0,35;0,04;1;1;2;4;0;Je me suis servi du fait que si le receveur refuse il ne perçoit rien pour maximiser mes gains, tout en restant raisonnable. Je faisais en sorte d'avoir + que le receveur, mais que ce soit toujours mieux pour lui que 0;8;m;20;3;inge-info-phy;1;Son choix de loterie m'informais sur le fait que la personne veuille à tout prix un gain ou si elle est prête à prendre des risques;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;1;control;10;1;4;10;10;0,6;1;5;0;1;1;;1;0;Retailer;11;0,35;-0,01;1;1;3;13;0;suivant si mon gain est positif ou non ;3;f;21;4;eco;1;cela permet de se rendre compte si notre partenaire a le goût du risque ou non, et donc si il va faire une proposition que je risque de refuser ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;1;control;7;6;0;12;10;0,6;1;5;0;1;1;;1;0;Manufacturer;12;0,05;0,1;1;1;1;2;0;"tout le monde doit gagner; mieux si tout le monde gagne la même somme, car c'est plus facile de cette manière à interagir  ";10;m;20;2;inge-info-phy;1;Le choix nous montre si le participant peut prendre des risques ou non ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;5;1;control;9;2;3,5;9;10;0,6;1;5;0;1;1;;1;0;Retailer;14;0;0,11;1;1;4;5;0;tant que je gagne de l'argent j'accepte l'offre;4;f;21;3;bio-chim-sante-staps;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;5;1;control;8,5;2;5;6;10;0,6;1;5;0;0;0;;1;0;Retailer;6;0,35;0,04;1;1;6;4;0;D'abord je regarde ce que l'offreur a proposé et j'évalue la différence de gain pour voir s'il est grand ou pas.  ;2;m;24;4;inge-info-phy;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;5;1;control;9;1;4;8;10;0,6;1;5;0;1;1;;1;0;Retailer;4;0;0,2;1;1;3;9;0;en fonction de main gains ainsi que les siens;5;m;18;1;eco;1;les personnes ayant choisie la lotrerie 6 avaient tendance a offrir un gain plus important au receveur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5;1;control;14;3;6;13;10;0,6;1;5;0;1;1;;1;0;Retailer;11;-0,15;0,22;1;1;6;1;0;Accepter l'offre tant que mes gains n'étaient pas négatifs car la situation était quand même mieux que 0 gain;6;f;21;3;eco;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5;1;control;8,5;4;2;11;10;0,6;1;5;0;1;1;;1;0;Manufacturer;11;0;0,11;1;1;2;5;0;proposer une répartition permettant que le gain total soit le plus proche du maximum (25), et un écart entre les gains de l'offreur et du receveur relativement bas;7;m;20;3;shs;1;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;5;1;control;5;6;0;0;10;0,6;1;5;0;1;1;;1;0;Manufacturer;13;-0,15;0,22;1;1;3;1;0;je m'adaptais à chaque fois en fonction du choix de loterie de l'autre, jamais je propose de la perte à l'autre sinon c'est un refus direct ma stratégie etait de toujours gagner un peu plus que l'autre , et jamais je mettais le gain maximal comme ca ca rassure l'autre joueur que j'ai pas joué le max que je j'aurais pu gagner;8;m;22;2;eco;1;je notais à chaque proposition si elle était acceptée ou refusé selon ce que je mettais et je m'adaptais en fonction par exemple j'ai deduit pour ceux qui ont chosis (4.4) n'accpteront jamais moins de 8 umd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;5;1;control;14,5;3;6;14;10;0,6;1;5;0;1;1;;1;0;Manufacturer;12;0,1;0,08;1;1;1;12;0;j'essayais de faire en sorte que l'offre ne soit pas en dessous de 10 pour qu'il accepte, je pense que j'aurais pus descendre plus bas, du genre 7 ou 8 mais je me sentais mal de prendre sur la part de l'autre.;5;m;19;1;eco;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;5;1;control;14;3;6;13;10;0,6;1;5;0;1;1;;1;0;Manufacturer;10;0,35;-0,01;1;1;1;13;0;Ma stratégie a été d'etre le plus égalitaire possible, et apres j'ai fait quelques test afin de savoir jusqu'ou le receveur allait accepter ma proposition. Si c'etait trop pour moi et moins pour lui c'etait un refus;6;f;20;3;shs;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;5;1;control;8;1;4;7;10;0,6;1;5;0;1;1;;1;0;Retailer;10;0,35;0;1;1;6;3;0;Avoir assez de gains personnels ;4;f;21;4;bio-chim-sante-staps;0;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;5;1;control;12;4;2;17;10;0,6;1;5;0;1;1;;1;0;Manufacturer;10;0,35;-0,01;1;1;1;7;0;"Toujours essayer de faire deux gains positifs mais qui pouvaient m'avantager davantage; je suis partie du postulat que la personne en face de moi accepterait ma proposition à partir du moment où elle gagnait également. ";7;f;18;2;shs;1;Je me suis dit que les personnes ayant choisi les loteries 1 n'étaient pas prêtes à prendre un risque, malheureusement je suis tombé principalement avec des personnes ayant choisi la loterie 1, ce qui me poussait à faire des propositions assez équitables.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
